source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_808,matched_rfn
nfra,d9c68b61e70034f541e4f31e46a8f476f458281398f98c5e078c4342579a67e5,保监发〔2008〕25号,关于印发《健康保险统计制度》的通知,N/A,INCLUDE,高,健康保险,,,,[title]…关于印发《健康保险统计制度》的通知 保监发〔2008〕25号。各保监局、各保险公司、各保险公司筹备组：。为全面统计健康保险、健康…,1874,True,True,RFN-T6-006;RFN-T6-006
nfra,c472a9dd2778526349da809d5015f4a6a1e890c2763588fcf0bad1f5cd270e0e,N/A,银监会就实施新资本协议相关监管文件进行第二轮征求意见,办公厅,EXCLUDE,中,,,,商业银行,[meta]…施新资本协议相关监管文件进行第二轮征求意见。近期，银监会新资本协议研究和规制项目组根据业界反馈的修改建议，对《商业银行内部评级体系监管指引》、《商业银行风险暴露分类指引》、《商业银行实施新资本协议风险缓解处理指引》、《商业银行专…,1481,True,False,
nfra,1fb3ba2110824879d8bfc81a9c38a1a700a18336100f23b3577866c2744819af,教体艺〔2008〕2号,教育部 财政部 中国保险监督管理委员会 关于推行校方责任保险 完善校园伤害事故风险管理机制的通知,N/A,BOUNDARY,低,,,保险产品|保险公司|保险机构|保险条款|偿付能力|分支机构,,[body]…保工作，依据本通知提出的推行校方责任保险制度的基本原则，制订本行政区域实施校方责任保险制度的政策和办法。可根据保险公司提供的保险产品特点、本行政区域的网点覆盖情况、服务能力、保障条件和本地区的财政能力，经济发展状况，通过招标等形…,4039,True,False,
nfra,a0a877530746fc8681c2bf477ca2bb660f99353b48786e4b1f6d4c69ec127ce9,银监办发[2008]47号,中国银监会办公厅关于进一步规范商业银行个人理财业务有关问题的通知银监办发[2008]47号,办公厅,EXCLUDE,中,,,,商业银行|银行业金融机构,[title]…中国银监会办公厅关于进一步规范商业银行个人理财业务有关问题的通知银监办发[2008]47号 中国银监会办公厅关于进一步规范商业银行。个人理财业务有关…,5767,True,False,
nfra,2320fd15384119b76115eb333a9add33d25c59cbac8ea4f66dfe492e84711ef9,保监机构〔2008〕384号,关于明确保险公司法人机构直接经营保险业务行为监管有关问题的通知,N/A,BOUNDARY,低,,,保单|保险公司,,[title]…关于明确保险公司法人机构直接经营保险业务行为监管有关问题的通知 保监机构〔2008〕384号。各保监局：。随着保险市场的快速发…,2063,True,False,
nfra,0fc946e20c8bfc262ca7bd6f668ea26b6ff03d1fb124b4d39feb5b1af82816d3,保监发〔2008〕22号,关于印发《关于做好2008年农业保险工作 保障农业和粮食生产稳定发展的指导意见》的通知,N/A,EXCLUDE,中,,,保单|保险产品|保险公司|分支机构,再保险公司,[meta]…业保险工作 保障农业和粮食生产稳定发展的指导意见》的通知 保监发〔2008〕22号。各保监局，各相关保险公司、再保险公司：。为做好2008年农业保险工作，促进农业保险发展，扩大农业保险覆盖面，充分发挥农业保险在农业抗灾减灾以及灾后…,9532,True,False,
nfra,e6fa5832ff675bc21c16d9c640b7189937cc2de413fa771a2bb5d2eb6f7c0cf3,N/A,关于征求《银行控股股东监管办法（征求意见稿）》意见的公告,办公厅,EXCLUDE,中,,,,银行业|银行业金融机构,[meta]…）》意见的公告 关于征求《银行控股股东监管办法（征求意见稿）》。意见的公告。为规范和加强银行控股股东监管，促进银行业稳健运行，中国银行业监督管理委员会对银行控股股东监管的有关国际文献、国外监管当局的监管经验和做法进行了认真研究…,1000,True,False,
nfra,fdfa3240fabdccf6135e42a83539f613870b993adf6a52ea3027df0aca74e01f,保监发〔2008〕20号,关于印发《保险业信息系统灾难恢复管理指引》的通知,N/A,BOUNDARY,低,,,保险公司|保险机构|保险资产管理,,[meta]…关于印发《保险业信息系统灾难恢复管理指引》的通知 保监发〔2008〕20号。各保险公司、保险资产管理公司：。为加强保险信息安全基础设施建设，推进信息系统灾难恢复工作，根据《中华人民共和国保险法》和…,14250,True,True,RFN-T8-031;RFN-T8-031
nfra,50aec2eb8167fcc18a7b2fb4e796ea0175b2db2bdc858af192cde119d21b9173,银监发〔2008〕8号,中国银监会关于银行业金融机构支持服务业加快发展的指导意见（银监发〔2008〕8号）,办公厅,EXCLUDE,中,,,分支机构,商业银行|金融资产|银行业|银行业金融机构,[title]…中国银监会关于银行业金融机构支持服务业加快发展的指导意见（银监发〔2008〕8号） 中国银监会关于银行业金融机构。支持服务业加快发展的指导…,4809,True,False,
nfra,d7ca6d3cef0803da2826f71656c28cbea6a1a1b014afb39795d982548eb097e5,银发〔2008〕90号,人民银行 银监会 证监会 保监会 关于金融支持服务业加快发展的若干意见,N/A,BOUNDARY,低,健康保险|养老保险,,,信托公司|商业银行|基金管理公司|证券公司|银行业|银行业金融机构,[body]…动等方式，加快发展责任保险。支持保险机构投资医疗机构，探索保险机构参与新型农村合作医疗管理的有效方式，加快发展健康保险。完善商业养老保险税收政策，支持保险机构参与企业年金市场，发挥商业保险在完善多层次社会保障体系中的作用，加快发…,10327,True,False,
nfra,ff68596837733022a89db3e6a585e61ba5daadfdfc02c4099d2f6c5a063d560d,银监办发[2008]35号,中国银监会办公厅关于商业银行从事境内黄金期货交易有关问题的通知银监办发[2008]35号,办公厅,EXCLUDE,中,,,,商业银行|银行业|银行业金融机构,[title]…中国银监会办公厅关于商业银行从事境内黄金期货交易有关问题的通知银监办发[2008]35号 中国银监会办公厅关于商业银行。从事境内黄金期货交…,2741,True,False,
nfra,a1cc7b9b17176b3c1be7924c50d070c62a1de66d0d05b6d30082feb2d6378ecf,N/A,中国保险监督管理委员会 中国人民银行关于发布《银行保险业务财产保险数据交换规范》行业标准的通知,N/A,EXCLUDE,—,,,,,,87,False,False,
nfra,45272d1d8d69fa7ee90962397dd22ce8fb567b326974c81aa38f51596f873503,银监发[2007]53号,中国银监会办公厅关于在从紧货币政策形势下进一步做好小企业金融服务工作的通知,办公厅,EXCLUDE,中,,,,商业银行|银行业|银行业金融机构,[meta]…紧货币政策形势下。进一步做好小企业金融服务工作的通知。银监办通（2008）71号。各银监局，各政策性银行、国有商业银行、股份制商业银行：。 办公厅 政策规章规范性文件 N/A N/A 中国银监会办公厅关于在从紧货币政策形势下 进…,2787,True,False,
nfra,42c33138fc1ff936ceadf1e75d2acb51a0f7a25363bc4057e49afd07cf4cef41,保监发〔2008〕17号,关于实施农村保险营销员资格分类管理有关事宜的通知,N/A,INCLUDE,中,,保险营销员,万能保险|保险产品|保险公司|保险机构|保险营销|保险销售,,[title]…关于实施农村保险营销员资格分类管理有关事宜的通知 保监发〔2008〕17号。各保监局：。为探索建立农村保险营销员资格管理的长效机制，…,4501,True,True,RFN-T1-039;RFN-T1-039
nfra,1fb37896e8fc5a3b65ddc652e6e6876fb960390cd92ef7a57e99155eddfc4b23,保监发〔2008〕16号,关于加强寿险公司内部控制自我评估工作有关问题的通知（已废止）,N/A,INCLUDE,高,人寿保险公司|人身保险|健康保险|养老保险公司|寿险,,,,[title]…关于加强寿险公司内部控制自我评估工作有关问题的通知（已废止） 保监发〔2008〕16号。各人寿保险公司、健康保险公司、养老…,5464,True,True,RFN-T4-015;RFN-T4-015
nfra,bb72b516203608a6a4f9d5f0c2e43a960db937a922dffd81d2ab893c6e77ec69,银监办发〔2008〕23号,中国银监会办公厅关于进一步加强信贷资产证券化业务管理工作的通知,办公厅,EXCLUDE,中,,,,商业银行,[meta]…监办发〔2008〕23号。国家开发银行，中国工商银行、中国农业银行、中国银行、中国建设银行、交通银行，各股份制商业银行：。自2005年信贷资产证券化试点工作启动以来，部分银行相继开办了该项业务，业务规模日益扩大。为保障信贷资产证…,3290,True,False,
nfra,3d83e4bdd912c6df20a4c1de13fb4e82d7cbf708b3901ac3012b5ab2076d6d2e,保监发〔2008〕14号,关于贯彻落实保险行业标准的通知,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…关于贯彻落实保险行业标准的通知 保监发〔2008〕14号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,1292,True,True,RFN-T8-029;RFN-T8-029
nfra,e45874baff7fc6254f0bc0e4c230f9a255dde1a1c7f08114b455fd948e565b71,银监办通〔2008〕44号,中国银监会办公厅关于做好灾后恢复重建金融服务工作的紧急通知,办公厅,EXCLUDE,中,,,分支机构,商业银行|银行业金融机构,[meta]…会办公厅关于做好灾后恢复。重建金融服务工作的紧急通知。银监办通〔2008〕44号。各银监局，各政策性银行、国有商业银行、股份制商业银行，邮政储蓄银行，各省级农村信用联社，北京、上海、深圳农村商业银行，天津农村合作银行：。在党中央…,3057,True,False,
nfra,4e8b45ea1f9aa4d31f4c8ddf0581173da041920435d593377f36f5b2ad04ea13,银监办发〔2008〕18号,中国银监会办公厅关于农村合作金融机构已撤销农村信用代办站案件风险提示的通知,办公厅,EXCLUDE,—,,,,,,3763,True,False,
nfra,be13b3306aa1071f028e438603edcc00aa14b55ad18debad5b1e9bb606a1cd79,国发[2005]39号,国家环境保护总局 中国保险业监督管理委员会 关于开展环境污染责任保险工作的意见,N/A,BOUNDARY,低,,,保险公司|保险机构|保险理赔,,[body]…险出发，提出投保企业或设施的范围以及损害赔偿标准等；保险监管部门加强行业监督管理，推进环境责任保险市场的规范；保险公司积极开发环境责任险产品，按市场经济法律法规要求履行保险人的责任；投保企业加强环境风险管理，主动如实报告有关信息…,7623,True,False,
nfra,0140e581b18934c717e4b1771ac95e420ce7ab742be43a7f6afe611a798c863e,银监发〔2008〕5号,中国银监会关于印发《银行并表监管指引（试行）》的通知,办公厅,EXCLUDE,中,,,保险公司|分支机构,信托公司|商业银行|证券公司|金融资产|银行业|银行业金融机构,[meta]…表监管。指引（试行）》的通知。银监发〔2008〕5号。机关各部门，各监事会办公室、各银监局，各政策性银行、国有商业银行、股份制商业银行、金融资产管理公司，邮储银行，各省级农村信用联社，银监会直接监管的信托公司、财务公司、金融租赁…,19321,True,False,
nfra,aecbe07c0f27ab46c7f24df13345616f5c9e5eb5db03b0da57549588ad828fdb,保监发〔2008〕12号,关于编报年度偿付能力报告有关事项的通知,N/A,INCLUDE,中,寿险,,,再保险公司,[body]…实务指南， 我会制定了《保险公司年度偿付能力报告编报的格式要求》， 并以虚拟公司和数字为例， 设计了产险公司和寿险公司的年度偿付能力报告模板（再保险公司参照产险公司年度报告模版）。 上述文件可从保监会网站财务监管专栏下的偿付…,1892,True,True,RFN-T3-028;RFN-T3-028
nfra,0fe5995745ecff9a92eb5c6eb429b63cdfdb7cd0e02417b5b9200097eceea982,银发〔2008〕13号,中国人民银行 中国银行业监督管理委员会关于印发《经济适用住房开发贷款管理办法》的通知银发〔2008〕13号,办公厅,EXCLUDE,中,,,分支机构,商业银行|银行业|银行业金融机构,[title]…中国人民银行 中国银行业监督管理委员会关于印发《经济适用住房开发贷款管理办法》的通知银发〔2008〕13号 中国人民银行 中国银行业监…,4177,True,False,
nfra,c9179d48b54f72df2a5b79cc3397801ef9c751429d16d172c2e363fe30a4fa46,保监厅发〔2008〕4号,关于加强保险业抗灾救灾应急处置工作的通知（已失效）,N/A,BOUNDARY,低,人寿保险|健康保险,,,,[body]…有限公司、安邦财产保险股份有限公司、渤海财产保险股份有限公司、都邦财产保险股份有限公司、中银保险有限公司；中国人寿保险股份有限公司、太平人寿保险有限公司、民生人寿保险股份有限公司、中国平安人寿保险股份有限公司、中国太平洋人寿保险…,4887,True,False,
nfra,4e7fbe905f7ba0bd6e957b38bc2b73b587deece531d67619a5ca06ec2f589d6d,保监发〔2008〕4号,关于发布《保险标准化工作指南》行业标准的通知,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…关于发布《保险标准化工作指南》行业标准的通知 保监发〔2008〕4号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,882,True,True,RFN-T8-030;RFN-T8-030
nfra,51e99c063bc3cb933ca2913d836af001e1d6561a1bf701835d67f7453baadd9f,保监寿险〔2008〕57号,关于《保险公司总精算师管理办法》实施有关问题的通知（已废止）,N/A,INCLUDE,中,健康保险|养老保险公司|寿险,,,,[meta]…关于《保险公司总精算师管理办法》实施有关问题的通知（已废止） 保监寿险〔2008〕57号。各寿险公司、养老保险公司、健康保险公司：。为保证《保险公司总精算师管理办法》的顺利实施，现…,856,True,True,RFN-T2-036;RFN-T2-036
nfra,82e53fc742a907d11e405a7303ec97253e36819c15946a8a7f6b767e56af89f8,保监发〔2008〕3号,关于做好机动车商业三责险费率调整工作有关要求的紧急通知,N/A,EXCLUDE,中,,,保单|保险公司|分支机构,财产保险公司,[meta]…关于做好机动车商业三责险费率调整工作有关要求的紧急通知 保监发〔2008〕3号。各财产保险公司、各保监局、中国保险行业协会：。为配合机动车交通事故责任强制保险（以下简称“交强险”）责任限额和费率的调整，切…,1886,True,False,
nfra,662ef3ed0fbd470ba7182e4596d39e7f823f52574b1676a99c1644fda6b03ea4,保监发〔2008〕1号,关于进一步加强能繁母猪保险工作有关要求的紧急通知,N/A,EXCLUDE,中,,,保单|保险公司,财产保险公司,[meta]…关于进一步加强能繁母猪保险工作有关要求的紧急通知 保监发〔2008〕1号。各保监局，各财产保险公司，中国再保险集团公司：。《国务院关于促进生猪生产发展稳定市场供应的意见》（国发〔2007〕22号）下发后，在国…,3360,True,False,
nfra,eb66b7181934cf0e2028ba09ac55f9aa8e439dd05d81aa55dcc8712c73ea186d,保监发〔2007〕132号,关于发布《再保险数据交换规范》行业标准的通知,N/A,EXCLUDE,中,,,保险公司|保险资产管理,,,882,True,False,
nfra,7695e4cb05869b3fdbf457b9307425fe68351c4fac49046f7d00631a125ef449,保监发〔2008〕2号,关于加强交强险管理有关工作的通知,N/A,BOUNDARY,低,,,保单|保险公司|保险公司分支机构|分支机构,,[body]…险人和交通事故受害人的合法权益，现就有关问题通知如下： 一、要改进交强险理赔服务方式 （一）各从事交强险业务的保险公司（以下简称保险公司）必须采取有效措施，简化理赔手续和流程、缩短结案周期、完善抢救费用垫付机制，不断提高交强险理…,3410,True,False,
nfra,e0d57010fac6b13078b95b473a3b6273ffadd5f8a361d905c8d1a01597309047,保监发〔2007〕131号,关于发布《保险业务代码集》行业标准的通知,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…关于发布《保险业务代码集》行业标准的通知 保监发〔2007〕131号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,884,True,True,RFN-T8-021;RFN-T8-021
nfra,e26bc0b1d0b2a549ba988d5ecfb7aeee93ac160a80324e8fd00506d4762d2ac1,保监发〔2007〕130号,关于发布《保险基础数据元目录》行业标准的通知,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…关于发布《保险基础数据元目录》行业标准的通知 保监发〔2007〕130号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,890,True,True,RFN-T8-022;RFN-T8-022
nfra,39899a78411497eb8802e62c06cb1b0b1cf5022a548e9cb87f8448f7ee13fd0f,银监发〔2007〕86号,中国银监会关于印发非银行金融机构行政许可事项申请材料目录及格式要求的通知,办公厅,EXCLUDE,中,,,,信托公司|银行业|银行业金融机构,[meta]…非银行金融机构。行政许可事项申请材料目录及格式要求的通知。银监发〔2007〕86号。各银监局，银监会直接监管的信托公司、企业集团财务公司、金融租赁公司、汽车金融公司、货币经纪公司：。《中国银行业监督管理委员会非银行金融机构行政许…,1886,True,False,
nfra,f699bbe0264e44e84c371e1c500e92f67b2ef259a3d470dc8f5070cc43e8249c,保监发〔2007〕128号,关于发布《保险行业机构代码编码规范》行业标准的通知,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…关于发布《保险行业机构代码编码规范》行业标准的通知 保监发〔2007〕128号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,891,True,True,RFN-T8-023;RFN-T8-023
nfra,1cd27f7c1cefaf9ba38295d190125f1e1d33b8a816bf5c10a2f8ec3bb0fd54c5,保监厅发〔2007〕82号,关于加强保险资产管理公司标准化管理工作有关问题的通知（已废止）,N/A,BOUNDARY,低,,,保险资产管理,,[title]…关于加强保险资产管理公司标准化管理工作有关问题的通知（已废止） 保监厅发〔2007〕82号。各保险资产管理公司：。为做好保险资产管…,1227,True,False,
nfra,cdd0b08c4f19fdafce5daa646c586d0bcf7d7ac9f0015748fc580f35306ccfef,保监发〔2007〕129号,关于发布《保险术语（修订版）》行业标准的通知（已失效）,N/A,BOUNDARY,低,,,保险公司|保险资产管理,,[meta]…发布《保险术语（修订版）》行业标准的通知（已失效） 保监发〔2007〕129号。各保监局，保监会机关各部门，各保险公司、保险资产管理公司、保险专业中介机构，国有保险公司监事会，中国保险行业协会，中国保险学会，全国金融标准化技术委…,970,True,False,
nfra,05419c1501509b388042bdaa0f324d0ee3f358e3d389546ecd43ce119860b65a,保监厅发〔2007〕80号,关于开展保险业（第二批）信息系统安全等级保护定级工作的通知,N/A,BOUNDARY,低,人寿保险,,,,[body]…一、第二批开展定级工作的单位范围 除第一批单位(保监会及各保监局，中国保险行业协会，中国人民保险集团公司、中国人寿保险（集团）公司、中国再保险（集团）股份有限公司、中国出口信用保险公司、民生人寿保险股份有限公司、阳光保险控股股份…,3383,True,True,RFN-T8-027;RFN-T8-027
nfra,a93fcffbf37e4e68d44f0419754ffa96dabf092d0361d8dbb6f8c10cbee7a499,保监发〔2007〕127号,关于印发《保险业内涉嫌非法集资活动预警和查处工作暂行办法》的通知,N/A,EXCLUDE,中,,,保险公司|保险机构|分支机构,保险中介机构,[meta]…涉嫌非法集资活动预警和查处工作暂行办法》的通知 保监发〔2007〕127号。各保监局，机关各部门，各保险公司、保险中介机构：。为贯彻落实党中央、国务院处置非法集资的方针和政策，做好保险业内涉嫌非法集资活动的预警和查处工作，建立相关工…,3801,True,True,RFN-T7-008;RFN-T7-008
nfra,e9ffa4e89f57acdc1e084480ddadadcd18c3e04496c88e5b498a0fee0c2a9dc2,国发[2007]15号,中国银监会关于印发《节能减排授信工作指导意见》的通知银监发［2007］83号,办公厅,EXCLUDE,中,,,分支机构,信托公司|商业银行|金融资产|银行业|银行业金融机构,[meta]…中国银监会关于印发《节能减排授信。工作指导意见》的通知。银监发［2007］83号。各银监局，各政策性银行、国有商业银行、股份制商业银行、金融资产管理公司、邮政储蓄银行、各省级农村信用联社，银监会直接监管的信托公司、企业集团财务公…,8443,True,False,
nfra,0b8226e4cb7f46ae52afe4756af1bf4bd17aa6a41a13eda3d93f7b4e8e559eb9,保监发〔2007〕123号,关于规范代理制保险营销员管理制度的通知（已废止）,N/A,EXCLUDE,中,,保险营销员,保险公司|保险营销,保险中介机构,[title]…关于规范代理制保险营销员管理制度的通知（已废止） 保监发〔2007〕123号。各保险公司、各保险中介机构：。为促进保险营销业务健康发展…,2633,True,True,RFN-T1-038;RFN-T1-038
nfra,739caa1936bd2bc4efca7c29e74dfea07ff037c48ed447596382dab36b61d7ba,保监发〔2007〕120号,关于印发《中国保险监督管理委员会关于规范部分法律文书送达工作的指导意见》的通知,N/A,INCLUDE,中,寿险,,,,[meta]…部分法律文书送达工作的指导意见》的通知 保监发〔2007〕120号。各保监局，办公厅、发改部、财会部、产险部、寿险部、中介部、资金部、国际部、统信部、机构部：。为切实推进我会法制建设工作，健全保险监管法律制度，提高依法行政水…,3766,True,False,
nfra,51c2d4fe8f1743793b32a44af8596dd69cdd59c527e8c0306e853b7a7b25780b,保监统信〔2007〕1564号,关于印发农业保险统计制度分析指标和分析图表的通知,N/A,EXCLUDE,—,,,,,,563,True,False,
nfra,745b4d72dfb4bb875db04b0e98a4beb2d982f0f5339cb52bf8b71a3fa9edf968,银发〔2007〕452号,中国人民银行 中国银行业监督管理委员会关于加强商业性房地产信贷管理的补充通知,办公厅,EXCLUDE,中,,,,商业银行|银行业,[title]…中国人民银行 中国银行业监督管理委员会关于加强商业性房地产信贷管理的补充通知 中国人民银行 中国银行业监督管理委员会。关于加强商业性房…,1859,True,False,
nfra,637c8c16d89f4d5396c2967676cc1153afa435e50365f6f253429de893946a03,保监发〔2007〕119号,关于印发精算报告编报规则的通知,N/A,INCLUDE,中,人身保险|健康保险|养老保险公司|寿险,,,,"[meta]…关于印发精算报告编报规则的通知 保监发〔2007〕119号。各寿险公司、养老保险公司、健康保险公司：。为适应人身保险业的新发展和新会计准则的要求,全面客观地反映保险公司的业务状…",829,True,True,RFN-T2-048
nfra,842e56307b6321767f18a147807ddf9069d7581f2bc4fc7ef4127cc325477e5d,银监办发〔2007〕241号,中国银监会办公厅关于调整商业银行个人理财业务管理有关规定的通知,办公厅,EXCLUDE,中,,,,商业银行|银行业|银行业金融机构,[title]…中国银监会办公厅关于调整商业银行个人理财业务管理有关规定的通知 中国银监会办公厅关于调整商业银行。个人理财业务管理有关规定的通知。银监办发〔2…,1629,True,False,
nfra,69f9386b5b0aa1134f4f41b7aaa94d89192978a37e76068b7611cc82dc0ac199,保监发〔2007〕115号,关于印制机动车交通事故责任强制保险标志有关问题的通知,N/A,EXCLUDE,中,,,保单|保险公司,,,2272,True,False,
nfra,b3a9ec3c4df0776e46e9ba13e423cd11caf0a558116873b90a8e69742f77467b,N/A,关于组织开展不正当交易行为自查自纠工作“回头看”的通知（已失效）,N/A,EXCLUDE,中,,,保险公司|保险公司分支机构|保险机构|保险资产管理,保险中介机构,[body]…治理商业贿赂领导小组办公室将于年底前就各单位、各部门开展自查自纠工作进行检查。 请各保监局将本通知转发至辖区内保险中介机构。 附件：自查自纠工作总结报告要求 二七年十一月二十二日 附件： 自查自纠工作总结报告要求 一、文字报告内容…,4394,True,False,
nfra,215b8d628a9a40bfedca3bd63da802e3a51dc209bd7ebc187668a32720611f87,保监发〔2007〕107号,关于保险中介市场发展的若干意见（已废止）,N/A,BOUNDARY,低,健康保险,保险兼业代理|保险营销员,,保险中介机构|保险公估|保险经纪|保险经纪机构,[body]…强职业道德教育，提高队伍素质，着力解决销售误导问题。 探索建立保险营销员分级分类资格管理制度，针对投资型保险、健康保险等复杂产品建立更高层次的销售资格要求，促进保险营销队伍向专业化、职业化方向发展。研究建立农村保险营销员资格管理…,10125,True,True,RFN-T1-037;RFN-T1-037
nfra,5d56f2ce819f25120240de8adb9b24e3804696b2c942e3a8898958e54fd7dcc8,保监发〔2007〕112号,关于再保险业务安全性有关问题的通知,N/A,EXCLUDE,中,,,保险公司|保险机构|偿付能力|分支机构,,,2995,True,False,
nfra,06b1e7cbecdec7ab512b9c5979d5f6914a828e3af53569f89e07d01f26a04fed,保监发〔2007〕113号,关于开展保险公司治理结构专项自查活动的通知（已废止）,N/A,EXCLUDE,中,,,保险公司|保险资产管理|偿付能力|分支机构,信托公司,[body]…股或具有其它控制关系的自然人，国有股东应上溯至最终控股的财政部门或国有资产监管部门，外资股东上溯至其控股股东，信托公司以信托计划募集的资金投资保险公司的，应当报告该信托计划的购买人； 3、保险公司与其投资设立的子公司之间的股权关…,9293,True,False,
nfra,93c13d4299793f5eeb17234f55883a9520f6855a27976c4d9c0921cf4ec239e6,N/A,关于对取得国外精算师资格的拟任总精算师进行考核的通知（已失效）,N/A,INCLUDE,中,人寿保险公司|人身保险|健康保险|养老保险公司,,,,[meta]…关于对取得国外精算师资格的拟任总精算师进行考核的通知（已失效） 各人寿保险公司、养老保险公司、健康保险公司：。根据《保险公司总精算师管理办法》，取得国外精算师资格拟担任保险公司总精算师的，…,1418,True,False,
nfra,7781558e57487c8c31130f36acbebde72eb449c9f57b6af03331dbaf58793440,保监发〔2007〕111号,关于印发《农业保险统计制度》的通知,N/A,EXCLUDE,中,,,保险公司,财产保险公司,[meta]…关于印发《农业保险统计制度》的通知 保监发〔2007〕111号。各保监局，各保险集团（控股）公司、财产保险公司：。为全面掌握农业保险发展情况，科学制定农业保险政策措施，我会制定了《农业保险统计制度》，现印发给你们，请遵照…,2104,True,False,
nfra,48d3f8d301f0b215579341f25e0ec90f7490bffb5e3063b958317bd497102a16,保监发〔2007〕110号,关于加快天津滨海新区保险改革试验区创新发展的意见,N/A,BOUNDARY,低,寿险,,,,[body]…体系，鼓励保险机构开发适应天津滨海新区开发开放和天津经济社会发展需求的保险产品；支持营销模式创新，探索非关联产寿险公司相互代理、兼业代理连锁经营、营销员理财顾问等新型营销方式；坚持以客户为本的服务理念，积极发展网上保险、远程…,5164,True,False,
nfra,eb415e59d2134e992bc4a17f40a280821cd0f7bd4554091556145747718630bc,N/A,保险公司养老保险业务管理办法,N/A,INCLUDE,中,人寿保险|人寿保险公司|养老保险|养老保险公司,,,,[body]…保险公司养老保险业务进行监督管理。 第四条 本办法所称保险公司，是指经保险监督管理机构批准设立并依法登记注册的人寿保险公司、养老保险公司。 第五条 本办法所称养老保险业务，包括个人养老年金保险业务、团体养老年金保险业务和企业年金管理…,8209,True,True,RFN-T6-036
nfra,f149de702ea2a428380a93687fa52097cfcbd176e478ae48096336100668e455,银监发〔2007〕75号,中国银监会关于有效防范企业债担保风险的意见,办公厅,EXCLUDE,中,,,保险公司|分支机构,信托公司|商业银行,[meta]…风险的意见 中国银监会关于有效防范企业债担保风险的意见。银监发〔2007〕75号。各银监局，各政策性银行、国有商业银行、股份制商业银行，邮政储蓄银行，银监会直接监管的信托公司、财务公司、租赁公司：。近年来，企业债券发行规模快速增…,3720,True,False,
nfra,e74949644cab27d5e762b782804b1aafdc1a124f4838fae5ed08f7409c9c4171,银监通〔2007〕22号,中国银监会关于银行业金融机构全面执行《企业会计准则》的通知,办公厅,EXCLUDE,中,,,,信托公司|商业银行|金融资产|银行业|银行业金融机构,[title]…中国银监会关于银行业金融机构全面执行《企业会计准则》的通知 中国银监会关于银行业金融机构全面执行。《企业会计准则》的通知。银监通〔2007…,5633,True,False,
nfra,5b37a20ae9d62db9308d789982cea691c6db154a3a9e1c486276e3b421e8cdb1,N/A,关于征求《银行并表监管指引（征求意见稿）》意见的公告,N/A,EXCLUDE,中,,,,商业银行|银行业,[meta]…告 关于征求《银行并表监管指引（征求意见稿）》。意见的公告。为加强和规范并表监管，防范银行集团的金融风险，中国银行业监督管理委员会成立了并表监管跨部门研究小组，对并表监管的有关国际文献、国外监管当局的监管经验和做法进行认真研究…,987,True,False,
nfra,d9722b7d4a10904fab5859ddd630c0243835e9c38b5fc5c14156572547490fa0,保监财会〔2007〕1301号,关于编报季度偿付能力报告有关事项的通知,N/A,BOUNDARY,低,寿险,,,再保险公司,[meta]…的信息质量，现将有关事项通知如下：。一、关于季度偿付能力报告的内容。（一）对目前尚无法按季度评估公司内含价值的寿险公司，在季报中可暂不披露内含价值指标。 N/A 政策规章规范性文件 N/A N/A 保监财会〔2007〕130…,1357,True,True,RFN-T3-023;RFN-T3-023
nfra,b6e70b5ff3fce251b37fedbc4e0ebeeaaf1cac3143af2552cd0ebb04e578b72f,保监发〔2007〕101号,关于养老保险公司经营企业年金业务有关问题的通知（已失效）,N/A,INCLUDE,高,养老保险公司,,,,[title]…关于养老保险公司经营企业年金业务有关问题的通知（已失效） 保监发〔2007〕101号。各养老保险公司：。为了改善保险公司在企业…,615,True,True,RFN-T6-005;RFN-T6-005
