source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_attr,matched_rfn
nfra,e239838fbd35251fe6c50105860bab5a296ad50435522a1a2c771305a8bc8425,保监发〔2004〕31号,关于调整终身年金生命表有关事项的通知,,INCLUDE,中,人寿保险|寿险,,,,[meta]…关于调整终身年金生命表有关事项的通知 保监发〔2004〕31号。各寿险公司：。为了解决终身年金定价生命表与准备金评估生命表不一致的问题，防范和化解寿险公司经营终身年金业务的风险，现…,708,True,True,RFN-92c99673ce60aa3c;RFN-92c99673ce60aa3c
nfra,eb66e7f955cdd9343fe4787fce81d20e4a9574ef8a954c4c461d9b2bcaebe374,保监发〔2004〕22号,关于银行代理销售投资连结和万能保险产品的通知（已废止）,,INCLUDE,中,人身保险|寿险,,,,[meta]…关于银行代理销售投资连结和万能保险产品的通知（已废止） 保监发〔2004〕22号。各寿险公司、各保监局：。为了促进银行代理人身保险业务的发展，拓展人身保险新型产品的销售渠道，经研究，现将有关事项通知…,1226,True,True,RFN-a62e18ba957ab6d7;RFN-a62e18ba957ab6d7
nfra,9f95867db72a24989559689661ab255310923f98b52d24b79746b9fe6faeea06,保监发〔2002〕77号,关于人身保险新型产品信息披露有关问题的通知,,INCLUDE,高,人身保险|寿险,,,,[title]…关于人身保险新型产品信息披露有关问题的通知 保监发〔2002〕77号。各保监办，各寿险公司：。为规范各寿险公司人身保险新型…,2587,True,True,RFN-d2d25895a3b8ee1b;RFN-d2d25895a3b8ee1b
nfra,558842ddfb8f76f58000bdfa417fe93e338d30d6291ce986dd3f2fd56d773fa6,保监发〔2003〕67号,关于印发人身保险新型产品精算规定的通知,,INCLUDE,高,人寿保险|人身保险|寿险,,,,[title]…关于印发人身保险新型产品精算规定的通知 保监发〔2003〕67号。各保监办，各寿险公司：。为加强对人身保险新型产品的监管，规范…,16672,True,True,RFN-b6b275c8d59f1fbd;RFN-b6b275c8d59f1fbd
nfra,be0f34c247d6a481c05120e0b23454a120632106ed8e36997418497c1a81f848,国发〔2003〕5号,关于调整人身保险产品监管方式的通知（已失效）,,INCLUDE,高,人身保险|人身保险公司,,,,[title]…关于调整人身保险产品监管方式的通知（已失效） 保监发〔2003〕46号。各保监办、各保险公司：。根据《国务院关于取消第二批行政…,958,True,True,RFN-75e5969942c63ba7
nfra,7591ff56d1749969bbf12040142f8de490d8c95b5862d5b4f4266b5f72eee4a8,保监办发〔2003〕24号,关于妥善处理人身保险新型产品客户投诉有关问题的通知（已失效）,,INCLUDE,高,人身保险|寿险,,,,[title]…关于妥善处理人身保险新型产品客户投诉有关问题的通知（已失效） 保监办发〔2003〕24号。各保监办，各寿险公司：。近两年来，由于资…,1884,True,True,RFN-b2aa69abdc44dd7a;RFN-b2aa69abdc44dd7a
nfra,97fee79f7f0b2c484224337a81982a109efac3b6f6ed07137e6ed235f2e0b845,保监发〔2003〕23号,关于加强航空意外保险规范管理的补充通知（已废止）,,INCLUDE,中,,保险代理人,保单|保险产品|保险公司,,[body]…励航空意外保险产品的多样性和电脑联网方式的多样性， 禁止保险公司以不正当手段阻扰其他保险公司跟网络服务供应商及保险代理人之间的正常商业合作形成技术垄断或者市场垄断。  四、 各保险公司应当加强航空意外保险的保单管理和保单防伪工作，…,1769,True,True,RFN-73a271f381feb48f;RFN-73a271f381feb48f
nfra,38fbfac6eef6d2512a7af2a668ca68664d9da5bde1139b2154302f6c3ae21e4f,保监发〔2003〕19号,关于做好分红保险专题财务报告编报工作的补充通知,,INCLUDE,中,健康险|寿险,,,,[meta]…关于做好分红保险专题财务报告编报工作的补充通知 保监发〔2003〕19号。各寿险公司：。《中国保监会关于做好分红保险专题财务报告编报工作的通知》（保监发[2002]8号）下发以后，对规范和提…,4236,True,True,RFN-e01a5780ae8bae3d;RFN-e01a5780ae8bae3d
nfra,3c99271929cb93513c70c1e528a6061621b697dcd914be4092b18ee3f6c258ab,保监发〔2002〕134号,关于加强航空意外保险规范管理有关问题的通知（已废止）,,BOUNDARY,低,人身保险,,,,[body]…理委员会（以下简称中国保监会）核准经营人身意外伤害保险后， 方可经营航空意外保险。  二、 保险公司必须按照《人身保险产品备案管理暂行办法》（保监发[2000]20 号）向中国保监会办理航空意外保险条款、 费率的备案手续后方可经…,3241,True,True,RFN-db5013179a2ae3be;RFN-db5013179a2ae3be
nfra,63808268c33ccc9f5490296426a7711124074c125a59c8f902531d5ba9aea80b,保监发〔2002〕130号,关于印发加快健康保险发展的指导意见的通知（已废止）,,BOUNDARY,低,健康保险|健康险,,,,[body]…业化发展的关键。 各保险公司应制定健康保险专业人才的培养规划， 加快健康保险专业人才的培养。 采取多种途径培养健康险专业人才， 特别是要重点培养高级管理人员和精算、 核保、 核赔、 健康管理等专业人才， 并充分发挥其作用。…,3102,True,True,RFN-b3b1e590d7066a6a;RFN-b3b1e590d7066a6a
nfra,114118ceccd0c42514f56a83373af19426e6185c84682e7dd8e47eaca7de63b1,保监发〔2002〕77号,关于人身保险新型产品信息披露有关问题的通知,,INCLUDE,高,人身保险|寿险,,,,[title]…关于人身保险新型产品信息披露有关问题的通知 保监发〔2002〕77号。各保监办，各寿险公司：。为规范各寿险公司人身保险新型…,2587,True,True,RFN-d2d25895a3b8ee1b;RFN-d2d25895a3b8ee1b
nfra,713e30f4e805d778557fdb97ab6cd831736cdac6738bb4872029ce80c6ef3791,保监函〔2002〕119号,关于在兼业代理网点销售人身保险新型产品的批复,,INCLUDE,高,人身保险,,,,[title]…关于在兼业代理网点销售人身保险新型产品的批复 保监函〔2002〕119号。广州保监办：。你办《关于在兼业代理网点销售人身保险新型产品有关问题…,713,True,True,RFN-cf85f0dc63c22f2f;RFN-cf85f0dc63c22f2f
nfra,ce2d112785c7c411de96f6adf859801bf65315edb92a2f1d7c63dfa117dea7b4,保监发〔2002〕35号,关于加强新型产品销售管理工作的紧急通知（已失效）,,INCLUDE,中,人身保险|寿险,,,,[meta]…关于加强新型产品销售管理工作的紧急通知（已失效） 保监发〔2002〕35号。各寿险公司：。为适应市场发展需要，各寿险公司相继推出分红产品、投资连结产品以及万能产品等新型产品，对促进寿险业的发展…,1280,True,True,RFN-b37fedf7a00a8e8c;RFN-b37fedf7a00a8e8c
nfra,fea44d38db76dd375b5639e1d1edd58eb4511bcb30831d1b5f497723eed8806e,保监发〔2002〕34号,关于在北京等试点城市放宽未成年人死亡保险金额通知,,INCLUDE,中,人身保险|寿险,,,,[meta]…关于在北京等试点城市放宽未成年人死亡保险金额通知 保监发〔2002〕34号。各寿险公司：。为了适应保险市场发展的需要，根据《中华人民共和国保险法》的有关规定，现通知如下：。一、自本通知发布之日…,664,True,True,RFN-ebac4dce58085b83;RFN-ebac4dce58085b83
nfra,ebe236396c1a72e2ded3da7d3d51c9bc8aaafc8d1f917d0240da8e15a95a4c10,保监办发〔2002〕16号,关于贯彻执行《人身保险新型产品信息披露管理暂行办法》有关事项的通知（已废止）,,INCLUDE,高,人身保险|寿险,,,,[title]…关于贯彻执行《人身保险新型产品信息披露管理暂行办法》有关事项的通知（已废止） 保监办发〔2002〕16号。各寿险公司：。2001年1…,1028,True,True,RFN-fd89ef4b17d6d2e6;RFN-fd89ef4b17d6d2e6
nfra,85f41444e2d5e2f5c5a0e157e2c19ce7e15fc0963eb86df1aa1a2102bddcd47b,保监发〔2002〕8号,关于做好分红保险专题财务报告编报工作的通知,,INCLUDE,中,寿险,,,,[meta]…关于做好分红保险专题财务报告编报工作的通知 保监发〔2002〕8号。各寿险公司：。为进一步规范分红保险专题财务报告（以下简称专题财务报告）的编报行为，现就有关事项通知如下：。一、公司的…,4368,True,True,RFN-9d9f7ec2e42666a8;RFN-9d9f7ec2e42666a8
nfra,fd994f1cae20ec2f4331b81f6865e83df75929036799ef9260a8bff23da8ae1d,保监发〔2001〕137号,关于调整投资连结保险销售人员资格限制的通知（已失效）,,INCLUDE,中,寿险,,,,[meta]…关于调整投资连结保险销售人员资格限制的通知（已失效） 保监发〔2001〕137号。各保监办、各寿险公司：。为了促进投资连结保险市场的进一步发展，经研究，我会决定取消《投资连结保险管理暂行办法》中对投资连结保险…,585,True,True,RFN-e85247e670b4cf47;RFN-e85247e670b4cf47
nfra,e7f70a4b3e5e45118d61c4a0d65716cfcc7767475eda15407666b6c1fd5730f8,保监发〔2001〕83号,关于人寿保险公司报送人身保险业务季度分析有关情况的通知,,INCLUDE,高,人寿保险|人寿保险公司|人身保险|人身保险公司|健康保险|养老保险|寿险,,,,[title]…关于人寿保险公司报送人身保险业务季度分析有关情况的通知 保监发[2001]83号。     保监发[2001]83号 中国人寿…,2323,True,True,RFN-70ba4bc78d6148b7;RFN-70ba4bc78d6148b7
nfra,5c161f44704b2defcaa1eee1bb96440aaab667adf07be7971bb30bb1dd73536b,保监发〔2000〕252号,关于分红保险销售人员从业年限条件的通知（已废止）,,INCLUDE,中,人寿保险|人寿保险公司|寿险,,,,[body]…销售人员从业年限条件的通知（已废止） 保监发[2000]252号。     保监发[2000]252 号 中国人寿保险公司、 中国太平洋保险公司、 中国平安保险股份有限公司、 新华人寿保险股份有限公司、 泰康人寿保险股份有限公司、…,742,True,True,RFN-c80e1ebc19b1b605;RFN-c80e1ebc19b1b605
nfra,ac95b17a54ff0514bc1f01eb283991ea8d44f1beb67454e2a2cf61d3cbe24e2c,保监发〔2000〕229号,关于2000年末人身保险责任准备金计算有关要求的通知（已废止）,,INCLUDE,高,人身保险|健康保险|寿险,,,,[title]…关于2000年末人身保险责任准备金计算有关要求的通知（已废止） 保监发[2000]229号。各寿险公司，中国太平洋保险公司、中国平安保…,1162,True,True,RFN-493a2f2faf9b4026;RFN-493a2f2faf9b4026
nfra,793539ba0468c7017e3078bc514bad14e7867dabc7b56101db51fb4707f222bc,保监发〔2000〕147号,关于严禁违规开展学平险业务的通知（已失效）,,INCLUDE,中,人寿保险公司|健康保险,,,,[meta]…关于严禁违规开展学平险业务的通知（已失效） 保监发[2000]147号。各人寿保险公司：。学平险业务自开办以来，为广大学生提供了保险保障，产生了良好的社会影响；但是由于一些保险机构采取不正当手段，…,1655,True,True,RFN-591edf15c13b0112;RFN-591edf15c13b0112
nfra,9db530ba05bdc32d69b3ed5ec84035048511eb7eecddd58d03e4520e09e99604,保监发〔2000〕133号,关于规范人身保险经营行为有关问题的通知（已废止）,,INCLUDE,高,人身保险|寿险,,,,[title]…关于规范人身保险经营行为有关问题的通知（已废止） 保监发[2000]133号。各寿险公司，中国平安保险股份有限公司、中国太平洋…,6483,True,True,RFN-127e28adb342a8cb;RFN-127e28adb342a8cb
nfra,7ff85bba6394af90e3d2b73664a0add587a6b9f078e8f0730d8c397752197c3c,保监寿〔2000〕19号,关于建立分红保险、投资连接保险报告制度的批复,,BOUNDARY,低,人寿保险|人寿保险公司,,,,[meta]…关于建立分红保险、投资连接保险报告制度的批复 保监寿[2000]19号。中国人寿保险公司，中国太平洋保险公司，中国平安保险股份有限公司，新华人寿保险股份有限公司，泰康人寿保险股份有限公司，新疆兵团保…,1003,True,True,RFN-0cac56cb6ca84165;RFN-0cac56cb6ca84165
nfra,3fdfd53be7f30c6d6596b94c3b1af5e9d58754a4ee6de42f00970f65d25d9b91,保监发〔2000〕78号,关于放开短期意外险费率及简化短期意外险备案手续的通知,,INCLUDE,中,人寿保险|人寿保险公司,,,,[meta]…关于放开短期意外险费率及简化短期意外险备案手续的通知 保监发[2000]78号。中国人寿保险公司、中国太平洋保险公司、中国平安保险股份有限公司、新华人寿保险股份有限公司、泰康人寿保险股份有限公司、新疆兵团保…,883,True,True,RFN-1ac12a53d03735e4;RFN-1ac12a53d03735e4
nfra,3ae41d5593a8d0ae6fe30bec3dab0bc76a77bb4276dfa31c3820ec35de78eb73,保监发〔1999〕245号,关于界定责任保险和人身意外伤害保险的通知,,BOUNDARY,低,人寿保险公司|人身保险,,,财产保险公司,[meta]…据《中华人民共和国保险法》第九十一条的规定，责任保险属于财产保险业务，由财产保险公司经营；人身意外伤害保险属于人身保险业务，由人寿保险公司经营。以由于被保险人的侵权行为造成他人人身伤害依法应承担的民事赔偿责任为保险标的的保险，属…,2124,True,True,RFN-c713aeb2a0b708b5;RFN-c713aeb2a0b708b5
nfra,45dffd05f53afbc8e560b7fa268b4381b47a263ba767bb734f971f51ce8fd9a8,保监发〔1999〕238号,关于继续使用《中国人寿保险业经验生命表（1990—1993）》的通知（已废止）,,INCLUDE,高,人寿保险|人寿保险公司|寿险,,,,[title]…关于继续使用《中国人寿保险业经验生命表（1990—1993）》的通知（已废止） 保监发[1999]238号。中国人寿保险公司、中国太平洋…,1703,True,True,RFN-3fcbe695be898a0a;RFN-3fcbe695be898a0a
nfra,3257c2029607ca1b3dd5b6d616a43dea856b801ec17a7fe2cd3f447886e1b01f,保监发〔1999〕237号,关于继续使用《人身保险残疾程度与保险金给付比例表》的通知,,INCLUDE,高,人寿保险|人寿保险公司|人身保险,,,,[title]…关于继续使用《人身保险残疾程度与保险金给付比例表》的通知 保监发[1999]237号。中国人寿保险公司、中国太平洋保险公司、中国平安…,968,True,True,RFN-9cdb36a3c85c494b;RFN-9cdb36a3c85c494b
nfra,fbd6cd06af142f08a0a4231879f156a9a820cd6d4913347f9d7a59623dc027bc,保监发〔1999〕180号,关于认真贯彻《行政复议法》有关问题的通知,,EXCLUDE,—,,,,,,2435,True,False,
nfra,4d71394d559e33dbdf11602316bf343a1396fc01124c74b79d0a08da2da1c0a2,平保发〔1999〕081号,关于保险条款中有关违法犯罪行为作为除外责任含义的批复,,INCLUDE,中,寿险,,,,[body]…不同或重叠， 但不抵触的， 约定有效， 对保险合同当事人有约束力。  二、 由于各个险种的条款， 尤其是产、 寿险条款之间将违法犯罪行为列为除外责任的意义有很大不同， 因此， 对于违法行为、 违法犯罪行为、 犯罪行为或故意犯…,1302,True,True,RFN-1fde854770f62ca5
nfra,776f6e807129af8c28180f0f9cf601d626a9ffde23ee97da133667a7be77a485,国办发〔1996〕22号,关于在保险条款中设立仲裁条款的通知（已废止）,,BOUNDARY,低,,,保险公司|保险条款,,[title]…关于在保险条款中设立仲裁条款的通知（已废止） 保监发[1999]147号。各保险公司：。《中华人民共和国仲裁法》颁布实施后，…,1459,True,True,RFN-e6bde4bd4b9b74a5
nfra,4025c046c0261175edf0b7f4a8ce65a9dc780a3e2942d1e0d3bea515a6c22f6a,保监发〔1999〕131号,关于印发《保险公司内部控制制度建设指导原则》的通知（已废止）,,BOUNDARY,低,人寿保险公司,保险代理人,,,[body]…制 第十八条保险公司应制定关于保险产品开发的管理制度，定期对保险条款、保险费率及其实施办法进行清理。 第十九条人寿保险公司应建立规范的精算制度，配备合格的精算人员。 第二十条保险公司条款、费率、保险凭证格式以及业务宣传材料的设计、开…,10104,True,True,RFN-ba0d34f984fa5ebb;RFN-ba0d34f984fa5ebb
nfra,c624ce03e2d931dfe24b8948752c2df12f0dcea8c3fcae07f24ddef27444a564,保监发〔1999〕18号,关于印发《保险业对外宣传管理暂行规定》的通知（已废止）,,BOUNDARY,低,,,保险公司|保险机构|分支机构,,[meta]…关于印发《保险业对外宣传管理暂行规定》的通知（已废止） 保监发[1999]18号。各保险公司：。为了坚持正确的保险舆论导向，创造保险改革和发展的良好舆论环境，加强保险对外宣传管理，增强保险工作人员在对外…,2767,True,True,RFN-832642ca77d43ed9;RFN-832642ca77d43ed9
nfra,7827f2cc5d9e488e7713ec41098ba0115ea9270ca3b61adf6c95bea794e47c71,保监发〔1999〕9号,关于印发《中国保险监督管理委员会对外公告管理暂行办法》的通知（已废止）,,BOUNDARY,低,,,保险公司|保险机构|分支机构,,[meta]…关于印发《中国保险监督管理委员会对外公告管理暂行办法》的通知（已废止） 保监发[1999]9号。各保险公司，机关各部门：。现将《中国保险监督管理委员会对外公告管理暂行办法》印发给你们，请认真遵照执行。特此通知。一九九…,2446,True,False,
nfra,a19d0e84f3b5191f2e5bb0cb8acdfe73853e27b48db6d7824209b5f991628b1b,保监发〔2004〕143号,关于发布保险中介从业人员职业道德指引的通知,,EXCLUDE,中,,保险兼业代理,保险产品|保险公司,保险中介机构|保险公估|保险经纪|保险经纪机构,[body]…制定本指引。  本指引所称保险代理从业人员是指接受保险公司委托从事保险代理业务的人员或者在保险专业代理机构和保险兼业代理机构中从事保险代理业务的人员。  保险代理从业人员在执业活动中应当做到：守法遵规、 诚实信用、 专业胜任、 客…,7160,True,True,RFN-f9f3907f57cda0c0;RFN-f9f3907f57cda0c0
nfra,1055427a870014ee6e8d2065702e81908543a9fed63505aeb7c322139e13683d,保监发〔1999〕93号,关于调整寿险保单预定利率的紧急通知,,INCLUDE,高,人寿保险|人寿保险公司|健康险|寿险,,,,[title]…关于调整寿险保单预定利率的紧急通知 保监发[1999]93号。中国人寿保险公司、中国太平洋保险公司、中国平安保险股份有限公…,1428,True,True,RFN-e8773609446b8fdd;RFN-e8773609446b8fdd
nfra,3327c49bdcc8ee9c391bc7c79c65a1c07369b7bd9c3ed91db2515f8d7e151cce,保监发〔1999〕91号,关于开展教育保险有关事项的通知（已废止）,,INCLUDE,中,人寿保险|人寿保险公司|寿险,,,,[meta]…关于开展教育保险有关事项的通知（已废止） 保监发[1999]91号。中国人寿保险公司、中国平安保险股份有限公司、中国太平洋保险公司、新华人寿保险股份有限公司、泰康人寿保险股份有限公司、新疆兵团保…,17190,True,True,RFN-8f9f85b9f19a4003;RFN-8f9f85b9f19a4003
nfra,f54921bbfe59292c8cea99c4ca2baf24bf8135617af2ea3ff743914617d07fa1,保监发〔2004〕93号,关于专业保险中介机构现场检查有关问题的通知,,EXCLUDE,中,,,分支机构,保险中介机构,[title]…关于专业保险中介机构现场检查有关问题的通知 保监发〔2004〕93号。各保监局：。为适应专业保险中介机构快速发展的新形势，维护保险…,2756,True,False,
nfra,a203e204bafab0afa2687b8fa16f9328edec45f8f6aa228c3082299745ff6b4e,保监厅发〔2004〕50号,关于调整保险代理从业人员基本资格考试有关事项的通知（已失效）,,INCLUDE,中,人身保险,保险代理人,,,[body]…调整为上午 9 时至 11 时。  三、 命题范围 （一）单选题共计 80 分， 考核保险原理、 财产保险、 人身保险和相关法规四部分内容。  1、 保险原理知识占 30 分。 命题范围是：《保险原理与实务》（中国金融出版社出版…,1655,True,True,RFN-0cfbb1fed4a02f5f;RFN-0cfbb1fed4a02f5f
nfra,8b4bc392ba01ce776f6bbdffb3ce11a9e26fd57f99329cbce339b34453da05fa,保监发〔2004〕57号,关于落实《国家税务总局中国保险监督管理委员会关于规范保险中介服务发票有关问题的通知》的通知（已废止）,,EXCLUDE,中,,保险兼业代理,保险公司|保险机构,保险中介机构,[body]…票》的有关问题及时与当地税务部门取得联系， 争取当地税务部门的支持。  三、 监督保险机构和保险中介机构（包括保险兼业代理）认真贯彻执行《通知》的各项要求。 各保监局负责将《通知》下发到辖区内各保险公司、 保险中介机构（包括保险兼业…,1940,True,True,RFN-1ece336900ef4ca6;RFN-1ece336900ef4ca6
nfra,7beeedab34afdb800eab71fa4b947a2b0cb8fea98d92ba228619203ed55ad3c7,保监发〔2003〕143号,关于修订保险中介监管报表有关事宜的通知,,EXCLUDE,中,,,分支机构,保险中介机构,[meta]…管报表有关事宜的通知 保监发〔2003〕143号。各保监办：。为进一步加强保险中介非现场监管工作，中国保监会对保险中介机构监管报表进行了修订，现就有关问题通知如下：。一、各保监办负责辖区内各保险中介机构业务的统计汇总工作。二、修订后…,1433,True,True,RFN-7b748ed64f5b01d8;RFN-7b748ed64f5b01d8
nfra,a327a31b3ef95d35c6705a88ecaba4aa0d4cee78a1324f6fc43d713dd148180e,保监发〔2004〕1号,关于保险中介机构设立分支机构有关事项的通知,,EXCLUDE,中,,,分支机构,保险中介机构|保险公估|保险经纪公司,[title]…关于保险中介机构设立分支机构有关事项的通知 保监发〔2004〕1号。各保监办：。为进一步加强对保险中介机构分支机构的管理，现就…,1948,True,True,RFN-f32c810b83446232;RFN-f32c810b83446232
nfra,743c1813e14efc43e0ee16371d69841d6295fed721c7ace43487713188f87369,保监办函〔2003〕227号,关于保险公司分支机构相互代理保险业务有关问题的复函,,BOUNDARY,低,寿险,保险兼业代理,,,[body]…控制度， 完善对保险兼业代理业务管理的前提下， 保险公司的分支机构相互代理保险业务不设级别对等的限制， 产、 寿险公司的营销服务部可以与对方的支公司或分公司之间相互代理。  三、 不得在《经营保险业务许可证》上增列有关内容取…,873,True,True,RFN-30290a24b798f004;RFN-30290a24b798f004
nfra,8c646bc34971c9034816eb09bb3a584e43f638ede58b47a9bd52b578912abb8d,保监办函〔2003〕136号,关于保险兼业代理机构外设网点合规性等问题的复函,,INCLUDE,中,,保险兼业代理,,,[title]…关于保险兼业代理机构外设网点合规性等问题的复函 保监办函〔2003〕136号。上海保监办：。你办《关于如何认定兼业代理机构外设…,669,True,True,RFN-37187a0550e339b8;RFN-37187a0550e339b8
nfra,e1d28b769c7e0efcd5f96a77a33bb5cb1b7811c30e2c4b38866b036d6385cf27,保监办发〔2003〕90号,关于保险营销员工商登记有关问题的通知（已废止）,,EXCLUDE,中,,个人保险代理人|保险代理人|保险营销员,保险产品|保险公司|保险营销,保险经纪,[title]…关于保险营销员工商登记有关问题的通知（已废止） 保监办发〔2003〕90号。各保监办：。近期我会陆续接到沈阳、武汉、南京等保…,988,True,True,RFN-808e4d5936f1598e;RFN-808e4d5936f1598e
nfra,67c8cb18029d7ac9a0d64f3b3323a2ac09a9115841e2b8b690df0a662697f9c7,保监发〔2003〕25号,关于加强银行代理人身保险业务管理的通知（已废止）,,INCLUDE,高,人身保险,,,商业银行,[title]…关于加强银行代理人身保险业务管理的通知（已废止） 保监发〔2003〕25号。各保监办，人民银行各分行、营业管理部、分行监管办、省会（首…,3218,True,True,RFN-9518bd88f7bb8ae5;RFN-9518bd88f7bb8ae5
nfra,796434932948a6892ce3a11bce7d1b97f70fa848f93af1dab355e454ada0cc37,保监发〔1999〕90号,关于下发有关精算规定的通知,,INCLUDE,中,人寿保险|人寿保险公司|人身保险|健康保险|健康险|寿险,,,再保险公司,[meta]…关于下发有关精算规定的通知 保监发[1999]90号。中国人寿保险公司、中国太平洋保险公司、中国平安保险股份有限公司、新华人寿保险股份有限公司、泰康人寿保险股份有限公司、新疆兵团保…,11760,True,True,RFN-e933f5a085bc2f65;RFN-e933f5a085bc2f65
nfra,e3419b4a2c6628b258c107a68e269f8f4cdbfade9402c5145a253bee4b937ca8,保监函〔2003〕625号,关于保险经纪公司向境外保险机构安排有关国际海上运输保险业务的批复,,EXCLUDE,中,,,保险机构,保险经纪|保险经纪公司,[title]…关于保险经纪公司向境外保险机构安排有关国际海上运输保险业务的批复 保监函〔2003〕625号。上海东大保险经纪有限责任公司：。…,576,True,False,
nfra,1adf9489c6c9790e8fe6b715e1983fb8c5ade75b6f2a0c232cc8972e411718d0,保监复〔2003〕4号,关于保险公估机构设立外汇账户有关问题的批复,,EXCLUDE,中,,,,保险公估,[title]…关于保险公估机构设立外汇账户有关问题的批复 保监复〔2003〕4号。广东衡量行保险公估有限公司：。你公司《关于增加外汇账户…,483,True,False,
nfra,282f1de47be7f0ffd0afac0b7350a6de69d9effe4761d24c515ea0a92e5ef9c1,保监函〔2002〕183号,关于保险经纪公司选择保险人方式的复函,,EXCLUDE,中,,,,保险经纪|保险经纪公司,[title]…关于保险经纪公司选择保险人方式的复函 保监函〔2002〕183号。江泰保险经纪有限公司：。你公司《关于保险经纪公司可通过公开招…,643,True,False,
nfra,ce23e568e19ad36fe0fe2f402fcaad61a70a557d85892196c35151bc9def5629,保监发〔2001〕195号,关于贯彻执行保险中介机构管理规定有关问题的通知,,EXCLUDE,中,,,保单|保险公司,保险中介机构|保险公估,[title]…关于贯彻执行保险中介机构管理规定有关问题的通知 保监发〔2001〕195号。各保监办：。保险中介机构管理规定已经发布，现就有关问题通知…,1661,True,True,RFN-255f2ffb3344ec7f;RFN-255f2ffb3344ec7f
nfra,d5c6ca6dd54fa4c36c5b626c6c2159546d2c53fb2f54f0b7f410d42e51427d1a,保监发〔2001〕161号,关于各保险公司要加强对保险代理机构设置远程出单点和委托出单管理的通知（已废止）,,BOUNDARY,低,,,保单|保险公司|保险公司分支机构,,[title]…关于各保险公司要加强对保险代理机构设置远程出单点和委托出单管理的通知（已废止） 保监发〔2001〕161号。各保险公司：。最…,1533,True,True,RFN-00181c1a550be989;RFN-00181c1a550be989
nfra,afab82be30ffef246dadfb6cc3d28cf164a16dc12430446ff0eaff2893235213,保监发〔2001〕158号,关于加强保险代理业务管理有关问题的通知,,BOUNDARY,低,,,保单|保险公司|分支机构,,[meta]…关于加强保险代理业务管理有关问题的通知 保监发〔2001〕158号。各保险公司，各保监办：。为规范保险代理机构的市场行为，明确保险公司对保险代理机构的管理责任，强化保险公司对保险代理业务的…,1803,True,True,RFN-3ff60475d67decf3;RFN-3ff60475d67decf3
nfra,69dc12bfd6f7fec65e85201bb5e9dc90a27e70d95d267e7b429dac85fdfd9849,保监发〔2001〕135号,关于启用保险代理从业人员基本资格证书和展业证书的通知（已失效）,,INCLUDE,中,,保险代理人,保险公司,,[meta]…从业人员基本资格证书和展业证书已投入印制，现将有关使用事项通知如下：。一、自本文印发之日起，各保监办停止发放“保险代理人资格证书”，开始发放“保险代理从业人员基本资格证书”。原已发放的“保险代理人资格证书”继续有效，换证事宜由各保…,827,True,True,RFN-0b67e315153d21ba;RFN-0b67e315153d21ba
nfra,7b2b7be7b1e3f9e71ec8fe4cc18af3d0cd6c46b275cdeea753fc1f9653f6c0bb,保监发〔1999〕118号,关于规范“中小学生平安保险”代办业务有关问题的通知（已废止）,,INCLUDE,中,人寿保险公司,保险兼业代理,,,[meta]…关于规范“中小学生平安保险”代办业务有关问题的通知（已废止） 保监发[1999]118号。各人寿保险公司、中国太平洋保险公司、中国平安保险股份有限公司、新疆兵团保险公司：。“中小学生平安保险”（以下简称“学平险”）…,1152,True,True,RFN-d2c2f7ab8d9f3dd3;RFN-d2c2f7ab8d9f3dd3
nfra,70e049f3ff9a382a46341c1486c42d99ff906cf87f163d1f0652af38278a6c32,保监发〔1999〕57号,关于人身保险产品宣传有关问题的通知（已失效）,,INCLUDE,高,人寿保险|人寿保险公司|人身保险|寿险,,,,[title]…关于人身保险产品宣传有关问题的通知（已失效） 保监发[1999]57号。中国人寿保险公司、中国太平洋保险公司、中国平安保险…,1675,True,True,RFN-78973110e538451c;RFN-78973110e538451c
nfra,34ac0fbf6f5eae4bf0e77b794b51ed5c15a927e9f83dee967a4dd4439e7ab067,保监发〔2005〕118号,关于修订精算规定中生命表使用有关事项的通知,,INCLUDE,中,人寿保险|人身保险|健康保险|养老保险公司|寿险,,,,[meta]…关于修订精算规定中生命表使用有关事项的通知 保监发〔2005〕118号。各寿险公司、各养老保险公司、各健康保险公司：。为了更好地使用《中国人寿保险业经验生命表(2000-2003)》，现对…,2422,True,True,RFN-a9eec58c9eea2a67;RFN-a9eec58c9eea2a67
nfra,f6f11a860e907ce99f49080965cba44859d60c8d45c92c9443848e5580dadc1e,保监发〔1999〕43号,关于父母为其未成年子女投保死亡人身保险限额的通知,,INCLUDE,高,人寿保险|人身保险,,,,[title]…关于父母为其未成年子女投保死亡人身保险限额的通知 保监发[1999]43号。中保人寿保险有限公司、中国太平洋保险公司、中国平安保险股份有限公司、新华…,810,True,True,RFN-99215fb01c89cc51;RFN-99215fb01c89cc51
nfra,1f6d38bec0562b522dfe023d80c57043afbef50d9b7a3c32a2c9f3ed11a116b0,保监发〔1999〕15号,关于人身保险业务有关问题的通知（已废止）,,INCLUDE,高,人寿保险|人寿保险公司|人身保险|寿险,保险代理人,,,[title]…关于人身保险业务有关问题的通知（已废止） 保监发[1999]15号。中保人寿保险有限公司、中国太平洋保险公司、中国平安保险…,3828,True,True,RFN-abe0b8e7f6398399;RFN-abe0b8e7f6398399
